VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-01-27 07:52:16,2017-01-27 08:06:00,6,1.32,1,N,236,238,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2017-01-10 11:49:07,2017-01-10 12:18:08,1,5.74,1,N,142,231,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
1,2017-01-18 12:50:15,2017-01-18 13:02:36,1,0.9,1,N,237,229,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-01-20 10:57:06,2017-01-20 11:04:16,1,1.63,1,N,142,236,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-01-19 21:06:47,2017-01-19 21:22:16,1,2.41,1,N,100,224,1,11.5,0.5,0.5,1.5,0.0,0.3,14.3
2,2017-01-11 14:33:59,2017-01-11 14:40:39,6,0.77,1,N,148,4,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-01-20 17:34:37,2017-01-20 17:55:23,5,1.94,1,N,114,186,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
1,2017-01-19 06:12:38,2017-01-19 06:18:33,1,1.6,1,N,166,239,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-01-29 02:38:26,2017-01-29 02:46:02,2,1.6,1,N,79,249,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
2,2017-01-12 19:02:46,2017-01-12 19:26:03,1,4.39,1,N,249,239,2,18.5,1.0,0.5,0.0,0.0,0.3,20.3
2,2017-01-04 08:52:02,2017-01-04 08:59:03,1,1.69,1,N,262,229,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-01-27 07:07:19,2017-01-27 07:15:12,1,1.0,1,N,100,161,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2017-01-29 00:47:02,2017-01-29 00:59:28,2,2.1,1,N,114,68,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
1,2017-01-08 22:08:48,2017-01-08 22:23:17,1,3.3,1,N,151,247,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
1,2017-01-02 06:42:41,2017-01-02 07:12:25,1,19.7,1,N,132,181,1,52.5,0.0,0.5,10.65,0.0,0.3,63.95
2,2017-01-19 19:18:25,2017-01-19 19:23:35,1,0.58,1,N,90,68,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-10 16:12:45,2017-01-10 16:20:06,2,0.79,1,N,141,236,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3
2,2017-01-01 17:50:07,2017-01-01 17:58:14,1,1.46,1,N,79,170,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-01-25 01:59:37,2017-01-25 02:10:59,1,2.1,1,N,239,140,1,10.5,0.5,0.5,5.0,0.0,0.3,16.8
1,2017-01-31 09:28:31,2017-01-31 09:41:54,1,1.5,1,N,161,186,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-21 03:31:37,2017-01-21 03:43:24,6,2.59,1,N,186,143,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
2,2017-01-10 19:07:35,2017-01-10 19:22:25,1,2.85,1,N,87,125,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
2,2017-01-24 11:55:04,2017-01-24 12:02:35,1,0.72,1,N,161,229,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-20 02:03:35,2017-01-20 02:32:16,2,16.77,1,N,107,254,1,46.0,0.5,0.5,14.19,0.0,0.3,61.49
2,2017-01-01 00:37:02,2017-01-01 00:48:58,1,1.62,1,N,68,170,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2,2017-01-10 15:11:13,2017-01-10 15:27:00,1,1.96,1,N,237,239,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2017-01-10 14:18:58,2017-01-10 14:27:38,1,1.0,1,N,90,68,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2017-01-28 17:29:05,2017-01-28 17:38:14,6,1.3,1,N,79,137,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-01-18 19:58:59,2017-01-18 20:13:26,2,3.28,1,N,144,97,1,13.5,1.0,0.5,2.0,0.0,0.3,17.3
2,2017-01-21 07:47:18,2017-01-21 08:01:59,1,2.98,1,N,79,141,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-01-04 02:36:32,2017-01-04 02:40:25,1,1.4,1,N,75,140,1,6.0,0.5,0.5,0.7,0.0,0.3,8.0
2,2017-01-08 14:27:12,2017-01-08 14:40:12,1,3.53,1,N,237,7,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-01-08 13:10:57,2017-01-08 13:15:44,2,1.24,1,N,142,100,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-01 01:53:27,2017-01-01 01:58:12,1,0.78,1,N,223,223,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88
2,2017-01-30 16:00:40,2017-01-30 16:10:05,1,1.39,1,N,186,50,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
1,2017-01-07 06:48:20,2017-01-07 06:54:53,1,2.6,1,N,107,140,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-14 23:18:37,2017-01-14 23:21:59,1,0.75,1,N,79,79,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2017-01-08 23:42:25,2017-01-09 00:12:47,2,6.03,1,N,79,141,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96
1,2017-01-20 11:01:57,2017-01-20 11:22:09,1,3.7,1,N,228,52,1,16.0,0.0,0.5,1.68,0.0,0.3,18.48
1,2017-01-07 17:45:17,2017-01-07 18:05:13,3,1.9,1,N,230,68,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2017-01-01 01:22:07,2017-01-01 01:28:15,1,1.2,1,N,239,151,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2017-01-02 22:24:33,2017-01-02 22:33:36,1,0.9,1,N,186,48,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2017-01-21 07:38:39,2017-01-21 07:42:51,1,0.8,1,N,236,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-14 19:11:00,2017-01-14 19:17:35,3,0.84,1,N,249,158,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-14 18:21:33,2017-01-14 18:28:40,2,1.11,1,N,79,137,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-01-21 08:33:23,2017-01-21 08:38:15,1,0.74,1,N,74,41,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-02 18:06:49,2017-01-02 18:27:50,1,4.72,1,N,233,24,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2017-01-30 11:22:26,2017-01-30 11:42:18,1,3.85,1,N,142,231,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-01-26 08:01:55,2017-01-26 08:36:56,2,6.7,1,N,140,114,1,26.0,0.0,0.5,3.2,0.0,0.3,30.0
1,2017-01-27 08:10:56,2017-01-27 08:20:34,1,1.8,1,N,229,236,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2017-01-31 08:28:07,2017-01-31 08:43:17,1,1.96,1,N,163,170,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-01-05 06:16:56,2017-01-05 06:18:46,1,0.56,1,N,74,43,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-08 10:05:31,2017-01-08 10:13:03,1,1.5,1,N,48,229,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-07 11:03:01,2017-01-07 11:09:43,1,1.14,1,N,237,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-24 17:53:16,2017-01-24 18:48:37,1,11.6,1,N,132,89,2,42.5,1.0,0.5,0.0,0.0,0.3,44.3
2,2017-01-07 09:32:45,2017-01-07 09:48:46,1,2.79,1,N,232,164,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
2,2017-01-24 18:16:13,2017-01-24 18:37:23,1,5.34,1,N,166,68,1,19.5,1.0,0.5,4.26,0.0,0.3,25.56
2,2017-01-28 17:28:06,2017-01-28 17:44:03,1,1.48,1,N,114,4,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34
1,2017-01-19 18:53:13,2017-01-19 19:16:30,1,7.0,1,N,143,243,2,23.5,1.0,0.5,0.0,0.0,0.3,25.3
1,2017-01-07 11:55:31,2017-01-07 12:06:29,1,2.8,1,N,162,145,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98
1,2017-01-27 09:51:46,2017-01-27 09:57:17,1,1.0,1,N,24,238,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-01-04 08:08:50,2017-01-04 08:33:19,5,3.32,1,N,158,162,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
1,2017-01-28 12:52:21,2017-01-28 13:09:53,4,1.7,1,N,50,163,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-01-12 00:22:57,2017-01-12 00:30:56,1,1.08,1,N,164,90,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2,2017-01-12 18:00:44,2017-01-12 18:02:42,5,0.52,1,N,236,263,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
2,2017-01-19 19:01:55,2017-01-19 19:20:53,1,1.96,1,N,107,148,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
2,2017-01-28 14:55:59,2017-01-28 15:17:34,1,4.35,1,N,170,146,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2017-01-08 13:00:05,2017-01-08 13:17:02,3,3.35,1,N,90,237,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2017-01-16 19:27:08,2017-01-16 19:37:28,2,2.1,1,N,114,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-23 02:02:29,2017-01-23 02:11:12,2,2.03,1,N,234,144,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2017-01-12 11:43:35,2017-01-12 11:52:34,1,1.3,1,N,236,237,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-25 16:34:17,2017-01-25 17:00:34,1,4.57,1,N,113,263,2,19.5,1.0,0.5,0.0,0.0,0.3,21.3
2,2017-01-17 15:05:38,2017-01-17 15:19:25,2,1.83,1,N,234,246,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2017-01-28 15:56:13,2017-01-28 15:59:27,5,0.54,1,N,151,151,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-01-11 18:33:12,2017-01-11 18:39:31,1,1.2,1,N,161,237,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
1,2017-01-03 15:42:46,2017-01-03 15:45:28,1,0.3,1,N,161,161,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-01-29 23:38:34,2017-01-29 23:44:20,5,1.6,1,N,230,137,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
1,2017-01-23 06:50:36,2017-01-23 06:55:17,1,0.6,1,N,246,100,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2017-01-15 13:42:20,2017-01-15 14:09:00,1,9.74,1,N,138,140,2,29.5,0.0,0.5,0.0,5.54,0.3,35.84
2,2017-01-21 21:46:44,2017-01-21 21:53:26,1,1.64,1,N,143,238,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2,2017-01-23 16:48:44,2017-01-23 17:17:29,2,2.1,1,N,88,231,2,18.0,1.0,0.5,0.0,0.0,0.3,19.8
1,2017-01-17 12:18:34,2017-01-17 12:30:26,2,1.1,1,N,164,230,1,8.5,0.0,0.5,2.75,0.0,0.3,12.05
2,2017-01-30 14:44:08,2017-01-30 14:57:55,1,1.82,1,N,263,238,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-23 17:33:18,2017-01-23 17:51:51,1,2.07,1,N,163,234,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
1,2017-01-27 10:07:23,2017-01-27 10:15:57,1,0.5,1,Y,170,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-01 01:00:33,2017-01-01 01:09:58,2,2.1,1,N,263,162,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
1,2017-01-01 10:13:53,2017-01-01 10:18:03,1,0.8,1,N,137,162,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2017-01-07 08:45:15,2017-01-07 08:57:16,1,2.4,1,N,48,237,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2,2017-01-22 16:56:28,2017-01-22 17:01:38,1,0.74,1,N,137,107,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-01-17 14:42:30,2017-01-17 14:54:04,3,1.0,1,N,186,230,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-01-06 18:55:34,2017-01-06 19:11:53,1,2.47,1,N,142,90,1,12.5,1.0,0.5,2.0,0.0,0.3,16.3
1,2017-01-20 15:12:40,2017-01-20 15:25:51,1,1.4,1,N,249,148,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2017-01-07 12:42:09,2017-01-07 12:53:09,1,1.91,1,N,239,236,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-18 10:20:30,2017-01-18 10:24:10,1,0.56,1,N,230,100,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
2,2017-01-05 03:27:17,2017-01-05 03:32:11,2,1.19,1,N,246,164,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2017-01-09 16:10:03,2017-01-09 16:13:50,2,0.41,1,N,237,237,1,4.0,1.0,0.5,1.45,0.0,0.3,7.25
2,2017-01-18 16:47:40,2017-01-18 16:48:13,1,0.0,1,N,142,142,1,2.5,1.0,0.5,4.5,0.0,0.3,8.8
1,2017-01-20 19:44:15,2017-01-20 19:59:30,1,1.4,1,N,48,100,1,11.0,1.0,0.5,2.0,0.0,0.3,14.8
2,2017-01-27 22:35:25,2017-01-27 22:41:29,1,0.95,1,N,230,186,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2017-01-30 08:56:34,2017-01-30 09:24:30,1,4.96,1,N,238,234,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
1,2017-01-17 23:32:04,2017-01-17 23:51:38,2,7.0,1,N,138,112,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95
1,2017-01-23 09:29:35,2017-01-23 09:29:35,1,0.0,1,N,65,264,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
1,2017-01-09 15:46:55,2017-01-09 15:58:06,1,0.6,1,N,100,246,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2017-01-19 09:23:59,2017-01-19 09:38:05,2,1.0,1,N,229,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-01-21 00:14:45,2017-01-21 00:39:24,1,4.6,1,N,48,148,1,18.5,0.5,0.5,3.95,0.0,0.3,23.75
2,2017-01-09 09:46:24,2017-01-09 09:56:44,1,1.23,1,N,234,170,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-01-30 12:41:07,2017-01-30 12:44:17,5,0.45,1,N,170,164,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-31 20:28:49,2017-01-31 20:34:49,1,0.82,1,N,231,45,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-18 18:09:48,2017-01-18 18:40:33,1,5.76,1,N,230,261,1,23.5,1.0,0.5,5.06,0.0,0.3,30.36
1,2017-01-19 19:04:45,2017-01-19 19:59:57,1,9.4,1,N,138,169,3,41.0,1.0,0.5,0.0,11.08,0.3,53.88
2,2017-01-15 21:54:34,2017-01-15 21:59:35,2,0.96,1,N,90,186,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
1,2017-01-22 17:13:29,2017-01-22 17:23:31,1,1.5,1,N,186,107,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
2,2017-01-27 15:42:50,2017-01-27 16:22:09,1,9.48,1,N,113,138,2,33.5,0.0,0.5,0.0,5.54,0.3,39.84
2,2017-01-04 18:34:56,2017-01-04 18:45:13,4,2.41,1,N,50,234,1,10.0,1.0,0.5,1.2,0.0,0.3,13.0
1,2017-01-06 00:06:57,2017-01-06 00:20:46,3,2.2,1,N,158,137,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2017-01-25 14:42:19,2017-01-25 15:02:56,1,2.8,1,N,261,107,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2017-01-22 02:22:50,2017-01-22 02:38:57,1,3.1,1,N,249,233,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
2,2017-01-29 15:29:29,2017-01-29 15:33:25,2,1.04,1,N,100,230,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-11 15:22:10,2017-01-11 15:37:09,1,1.2,1,N,238,263,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2017-01-19 23:56:35,2017-01-20 00:09:56,2,2.71,1,N,186,141,1,11.5,0.5,0.5,2.6,0.0,0.3,15.4
2,2017-01-18 00:05:37,2017-01-18 00:26:44,1,5.26,1,N,137,17,1,19.0,0.5,0.5,2.0,0.0,0.3,22.3
1,2017-01-21 04:20:06,2017-01-21 04:29:36,1,2.5,1,N,141,48,1,10.5,0.5,0.5,1.5,0.0,0.3,13.3
2,2017-01-08 08:47:06,2017-01-08 08:48:28,1,0.49,1,N,74,75,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-01-17 18:14:07,2017-01-17 18:19:06,1,0.4,1,N,75,75,1,5.0,1.0,0.5,1.7,0.0,0.3,8.5
2,2017-01-21 21:55:57,2017-01-21 22:02:25,1,1.17,1,N,229,237,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0
2,2017-01-08 02:50:09,2017-01-08 03:03:22,1,2.57,1,N,232,170,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8
2,2017-01-27 15:10:37,2017-01-27 15:29:49,1,2.33,1,N,151,48,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-01-20 22:09:34,2017-01-20 22:19:41,1,2.0,1,N,234,68,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2,2017-01-15 19:06:08,2017-01-15 19:43:40,2,9.15,1,N,48,17,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36
2,2017-01-04 23:08:45,2017-01-04 23:13:51,1,1.03,1,N,140,229,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
1,2017-01-28 20:50:38,2017-01-28 21:15:36,1,3.3,1,N,162,232,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35
2,2017-01-05 16:00:49,2017-01-05 16:12:39,1,1.5,1,N,249,107,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-02 19:17:52,2017-01-02 19:32:00,1,3.01,1,N,45,100,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-01-07 08:52:14,2017-01-07 08:59:02,1,1.51,1,N,24,236,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-20 17:48:59,2017-01-20 17:52:27,1,0.4,1,N,100,186,1,4.0,1.0,0.5,1.15,0.0,0.3,6.95
2,2017-01-27 18:33:36,2017-01-27 18:44:43,2,1.38,1,N,237,230,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
2,2017-01-18 21:16:29,2017-01-18 21:48:27,1,13.91,1,N,88,258,1,41.0,0.5,0.5,8.46,0.0,0.3,50.76
2,2017-01-02 23:08:42,2017-01-02 23:16:31,2,0.86,1,N,230,230,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2017-01-25 12:43:28,2017-01-25 13:02:48,1,2.97,1,N,151,161,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
1,2017-01-21 13:44:21,2017-01-21 14:03:44,1,3.7,1,N,239,74,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2017-01-08 13:15:29,2017-01-08 13:24:10,1,1.2,1,N,234,230,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-22 13:33:56,2017-01-22 13:46:24,2,1.94,1,N,43,161,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1,2017-01-22 22:39:09,2017-01-22 22:54:35,1,3.5,1,N,249,33,1,14.0,0.5,0.5,3.8,0.0,0.3,19.1
1,2017-01-24 09:45:08,2017-01-24 09:58:26,1,1.1,1,N,233,163,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-01-04 21:11:32,2017-01-04 21:16:19,1,0.6,1,N,48,186,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
1,2017-01-06 22:08:45,2017-01-06 22:10:34,1,0.3,1,N,100,100,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2017-01-30 08:15:37,2017-01-30 08:20:46,1,0.6,1,N,236,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-28 08:25:45,2017-01-28 08:27:46,1,0.61,1,N,170,162,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-21 12:27:36,2017-01-21 12:45:25,1,5.96,1,N,164,66,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2017-01-10 11:05:11,2017-01-10 11:13:40,1,1.23,1,N,226,7,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-26 08:59:04,2017-01-26 09:22:43,5,5.75,1,N,141,87,1,20.5,0.0,0.5,4.0,0.0,0.3,25.3
2,2017-01-27 14:55:49,2017-01-27 15:02:03,2,1.21,1,N,50,230,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-06 18:10:50,2017-01-06 18:19:35,2,1.2,1,N,236,163,1,7.5,1.0,0.5,0.7,0.0,0.3,10.0
1,2017-01-17 10:57:39,2017-01-17 11:21:34,1,3.8,1,N,33,113,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2017-01-20 15:20:19,2017-01-20 15:24:30,1,0.75,1,N,249,234,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2017-01-28 15:40:28,2017-01-28 15:44:54,1,0.63,1,N,141,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-01-12 06:31:14,2017-01-12 06:40:35,1,0.8,1,N,48,246,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-11 19:03:55,2017-01-11 19:16:56,1,1.8,1,N,113,170,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
2,2017-01-19 00:10:57,2017-01-19 00:26:04,5,1.64,1,N,43,239,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2017-01-21 09:15:28,2017-01-21 09:26:04,1,1.99,1,N,239,166,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-15 15:13:14,2017-01-15 15:17:36,1,0.91,1,N,239,238,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-30 08:45:07,2017-01-30 09:00:03,1,1.5,1,N,140,162,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-13 21:26:02,2017-01-13 21:37:59,2,1.81,1,N,164,229,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2,2017-01-14 17:24:23,2017-01-14 17:41:58,2,2.53,1,N,43,113,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-05 19:43:29,2017-01-05 19:49:52,1,0.51,1,N,144,211,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-14 10:10:05,2017-01-14 10:22:31,1,2.39,1,N,68,114,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-01-05 09:37:01,2017-01-05 09:45:07,5,1.42,1,N,68,164,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-01-07 04:37:50,2017-01-07 04:41:18,1,0.71,1,N,41,74,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2017-01-17 17:26:11,2017-01-17 17:38:12,6,1.89,1,N,24,239,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
2,2017-01-21 17:49:56,2017-01-21 17:55:47,1,0.77,1,N,249,113,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-22 08:50:31,2017-01-22 08:53:01,1,0.6,1,N,246,186,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
2,2017-01-08 14:24:54,2017-01-08 14:49:20,5,9.49,1,N,132,265,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
1,2017-01-20 22:03:55,2017-01-20 22:45:11,1,21.8,2,N,132,90,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89
2,2017-01-30 15:51:20,2017-01-30 16:01:48,3,1.24,1,N,143,239,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-01-05 20:20:32,2017-01-05 20:24:32,1,0.31,1,N,142,142,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
1,2017-01-16 15:52:52,2017-01-16 16:10:08,1,3.1,1,N,79,161,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
1,2017-01-07 16:15:02,2017-01-07 16:25:30,1,1.0,1,N,237,229,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-15 02:08:20,2017-01-15 02:12:47,3,0.8,1,N,234,186,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2017-01-13 14:55:31,2017-01-13 14:58:51,2,0.28,1,N,262,262,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-14 09:53:46,2017-01-14 10:03:37,1,1.22,1,N,113,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-17 11:03:45,2017-01-17 11:26:17,1,6.37,1,N,229,88,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0
2,2017-01-05 12:06:56,2017-01-05 12:22:33,1,1.69,1,N,162,50,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-01-08 12:54:27,2017-01-08 13:04:20,1,2.3,1,N,231,234,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0
1,2017-01-06 18:57:54,2017-01-06 19:18:04,2,3.3,1,N,162,114,1,15.0,1.0,0.5,2.5,0.0,0.3,19.3
1,2017-01-01 19:07:48,2017-01-01 19:33:16,2,9.4,1,N,138,141,1,27.5,0.0,0.5,6.75,5.54,0.3,40.59
2,2017-01-27 06:50:34,2017-01-27 07:01:28,1,1.34,1,N,186,170,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2017-01-28 17:49:58,2017-01-28 19:22:27,1,17.2,2,N,132,186,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2017-01-17 19:21:32,2017-01-17 19:29:29,1,1.2,1,N,186,68,1,7.0,1.0,0.5,3.0,0.0,0.3,11.8
2,2017-01-24 11:38:48,2017-01-24 11:46:26,1,1.3,1,N,238,143,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2017-01-06 23:43:33,2017-01-06 23:47:16,2,0.63,1,N,234,186,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
1,2017-01-21 11:53:19,2017-01-21 12:00:30,1,1.8,1,N,151,75,1,7.5,0.0,0.5,0.5,0.0,0.3,8.8
1,2017-01-25 14:56:57,2017-01-25 15:01:32,1,0.4,1,N,263,263,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
