SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,AdjSalePrice
1260,4200,1.0,2,7,423628.0
1330,816,2.5,3,8,441644.0
1330,1064,2.5,3,8,397932.0
1520,4100,1.75,3,7,512080.0
1020,4000,1.0,2,7,418253.0
1620,4520,2.0,3,7,496340.0
2010,14864,2.5,3,7,360563.0
2080,9480,2.5,3,8,471315.0
2660,9480,2.5,3,8,598213.0
780,8056,1.0,2,6,210672.0
2880,7501,3.5,5,6,325749.0
1670,8056,2.5,4,7,179722.0
2490,8057,2.5,3,8,497436.0
550,10742,1.0,1,5,215101.0
3050,16110,2.75,4,8,746691.0
4340,10640,3.5,4,11,1894041.0
2420,5098,3.5,5,7,516026.0
1460,5102,1.75,3,8,391691.0
790,5100,1.0,2,7,359688.0
1980,5100,1.75,3,7,471291.0
1130,5100,1.0,3,7,516370.0
1310,2550,2.0,3,7,421332.0
2550,21675,1.0,2,7,485005.0
1360,6000,1.75,2,7,280841.0
1150,6477,1.0,2,7,297620.0
1300,9680,1.0,3,7,429519.0
1370,11000,1.75,3,7,435601.0
1240,8010,1.0,3,7,381736.0
1370,11760,2.0,3,7,397834.0
3520,35512,3.5,3,8,582806.0
3660,39478,2.5,3,9,580783.0
4370,37193,3.5,4,8,496096.0
2360,32701,3.0,3,10,504872.0
1940,2010,2.5,4,8,455696.0
1240,1546,2.5,2,7,328480.0
1240,1284,2.5,2,7,318066.0
1720,1428,2.25,3,8,379736.0
2010,2099,2.25,3,8,418451.0
2020,2538,2.25,3,8,402953.0
1720,1523,2.25,3,8,361633.0
1510,1836,1.75,3,8,325235.0
1630,7200,1.0,3,7,397284.0
1080,9454,1.75,3,7,336060.0
1140,2820,1.5,2,7,434874.0
1790,1679,3.25,3,8,439036.0
2480,5000,2.75,4,8,361633.0
2480,5000,2.75,4,8,501433.0
1870,14400,1.75,3,9,875789.0
4130,22369,3.75,4,10,3112310.0
3890,17572,3.25,5,9,2190695.0
5520,23950,4.25,5,10,2446689.0
3620,15014,3.0,5,9,1326512.0
2470,14782,2.25,5,9,941717.0
2290,15757,2.25,4,9,1150586.0
2500,14159,2.5,4,9,1109921.0
2500,14159,2.5,4,9,1177221.0
2410,4611,2.5,3,9,615948.0
1490,9000,2.0,3,8,496034.0
1490,9000,2.0,3,8,459150.0
2510,11880,2.75,4,8,522742.0
2000,18099,2.25,3,8,546026.0
2000,18099,2.25,3,8,492337.0
1890,8122,2.25,4,8,535581.0
1490,9080,1.75,3,8,518214.0
2260,29930,2.25,4,8,633866.0
3100,15960,3.5,4,8,711635.0
2140,10136,2.5,3,8,557878.0
1190,20105,1.5,3,8,449620.0
1380,14400,1.75,3,8,433311.0
2980,15973,2.5,4,8,556577.0
1290,8449,1.75,3,8,347267.0
1450,10203,1.5,4,7,447987.0
1450,10203,1.5,4,7,367059.0
1330,10080,1.75,3,7,471915.0
1150,10466,1.75,3,7,449441.0
2360,10081,2.5,5,7,534982.0
2060,9719,2.5,4,8,532700.0
2160,11600,2.5,4,8,459364.0
2060,9170,2.75,3,8,500561.0
1610,10229,1.75,3,8,516103.0
1300,8355,1.75,3,8,472131.0
2230,8400,2.75,3,8,469205.0
1670,10798,1.75,3,8,527424.0
2820,12400,2.5,5,8,456722.0
2520,9754,2.75,5,8,521793.0
2750,10817,2.5,4,8,624895.0
2210,8411,2.25,4,8,624719.0
1530,9446,1.75,3,8,396525.0
3100,10478,1.75,4,8,613770.0
3100,10478,1.75,4,8,651126.0
2830,8250,2.75,4,8,592361.0
1810,8875,1.75,4,8,537232.0
1660,10557,2.5,3,8,546487.0
1660,10557,2.5,3,8,558098.0
1920,8736,3.0,4,8,542450.0
1520,7875,1.75,3,8,476994.0
1080,7393,1.75,3,7,404318.0
1950,7414,2.5,4,8,592563.0
2000,10200,2.25,3,8,499393.0
1910,11005,1.75,4,8,494827.0
3510,10430,4.0,8,8,598033.0
2220,8125,2.25,4,8,543534.0
2650,8149,2.25,4,8,639314.0
1470,7010,1.75,3,8,491028.0
3510,22306,2.5,4,11,3197017.0
8020,21738,6.25,5,11,2812030.0
1930,6793,2.25,3,8,518725.0
1020,9835,1.0,3,7,423298.0
990,9800,1.0,3,7,347146.0
1890,6600,2.5,3,8,547556.0
2810,6599,2.5,4,8,570772.0
2520,16434,2.75,5,8,503656.0
2830,11250,3.0,4,8,559778.0
1340,7725,1.5,3,8,401134.0
1340,7725,1.5,3,8,414664.0
2090,5000,2.5,4,8,620807.0
1350,11680,1.5,3,7,468611.0
1180,14258,2.25,3,7,405632.0
1400,5000,1.75,3,7,546045.0
1340,6400,1.75,2,7,593040.0
1340,6400,1.75,2,7,655089.0
1900,6400,2.75,3,7,689979.0
1260,5000,2.0,4,7,526243.0
1530,15210,1.75,4,7,307001.0
1200,9488,1.0,2,7,210111.0
830,8421,1.0,2,6,227534.0
1730,10564,3.25,3,7,289607.0
2440,9950,2.75,5,7,304300.0
1520,8244,2.0,4,7,297451.0
1990,11400,1.75,3,6,310889.0
1330,5188,1.0,3,6,213633.0
2480,5135,2.5,4,7,482623.0
1860,3757,2.5,3,7,405578.0
2120,3757,2.5,3,7,423576.0
2250,3757,2.5,3,7,445292.0
2120,3742,2.5,3,7,440603.0
2480,5263,2.5,4,7,480300.0
2480,5400,2.5,4,7,519784.0
1432,6652,2.25,3,7,313701.0
1670,8511,1.75,3,7,306872.0
2190,9113,2.25,4,7,359158.0
1140,9639,1.0,3,7,249844.0
1240,2130,1.0,3,7,583780.0
2670,6373,2.5,4,8,1084718.0
2760,4232,2.5,4,8,1075513.0
2750,4000,2.75,4,7,675932.0
2300,41900,1.75,3,8,355029.0
1200,6737,1.0,3,7,302194.0
1210,7802,1.75,4,6,326223.0
1500,8400,1.75,4,7,273569.0
1500,8400,1.75,4,7,215721.0
1020,9363,1.0,2,7,369422.0
1670,4000,2.0,4,7,619390.0
970,4000,1.0,3,7,538056.0
3080,6228,2.5,4,9,732443.0
3180,13187,2.5,4,9,754361.0
990,8800,1.0,3,6,241722.0
2170,14994,1.75,4,8,509535.0
2030,14965,1.5,4,7,334865.0
2200,15250,2.5,3,8,569766.0
2450,15002,2.75,4,9,722640.0
2370,41195,2.5,2,8,1031422.0
2360,20799,2.25,4,8,550511.0
3950,20799,3.0,4,10,356054.0
2860,41250,2.0,4,8,686997.0
3200,20868,2.5,4,8,536548.0
2990,10400,2.5,4,9,905540.0
2500,14228,1.75,4,8,537826.0
4410,13791,3.0,5,9,608367.0
2400,11504,3.0,4,8,453082.0
1720,15174,1.75,3,9,638658.0
2470,14091,2.25,4,9,647269.0
2470,14091,2.25,4,9,653954.0
2190,17552,2.5,3,8,587775.0
3500,29749,4.5,4,9,1425869.0
1910,10238,2.0,3,8,689914.0
1850,11988,1.75,4,7,723274.0
1190,9486,1.0,3,7,399970.0
2480,10184,2.0,4,8,548761.0
3690,15000,2.5,4,11,895871.0
2270,10582,2.0,6,7,360497.0
2080,10000,1.75,3,7,461587.0
2060,13400,2.5,4,8,537198.0
1400,9750,1.0,3,7,339160.0
2360,8914,2.0,3,7,418577.0
1090,9423,1.0,3,7,187521.0
1540,10764,1.75,3,7,336787.0
1580,10098,1.75,4,7,451148.0
1360,10496,1.5,3,7,272568.0
1380,8640,2.75,3,6,277425.0
1260,7597,1.75,4,6,333141.0
2050,9198,1.75,4,7,315853.0
2050,8550,1.75,3,7,400414.0
2070,4171,1.0,4,7,488434.0
1740,1693,3.25,3,8,534695.0
1680,1712,3.25,3,8,492802.0
1920,5405,1.75,3,7,485064.0
2920,7583,2.5,5,8,705128.0
3100,6758,2.5,4,8,767179.0
2690,5402,2.5,4,7,608179.0
2690,6158,2.5,4,7,579860.0
2170,5379,2.5,3,7,527917.0
1900,5151,2.5,3,7,482998.0
3100,6820,3.0,4,7,599649.0
1200,8572,1.0,3,7,261098.0
910,11487,1.0,3,6,253699.0
1270,8316,1.0,3,6,262593.0
2640,5998,2.5,4,9,931273.0
1900,5000,2.75,3,8,756546.0
700,2334,1.0,2,7,412281.0
2180,5250,2.5,3,8,742498.0
1270,5000,1.0,3,7,630631.0
2460,10300,2.5,3,10,1112647.0
2410,9668,2.25,3,8,711996.0
1960,7565,2.5,4,8,577361.0
2230,6656,2.5,4,8,556680.0
700,8301,1.0,2,6,308976.0
800,10711,1.0,2,7,309392.0
900,6950,1.0,3,7,291312.0
900,6950,1.0,3,7,339676.0
3100,34995,2.5,4,10,1106529.0
4930,40482,4.0,4,11,1632480.0
2490,10494,3.25,4,9,592887.0
2730,7521,2.25,3,9,634370.0
2950,8771,2.5,3,9,664426.0
1290,8775,2.0,3,7,468372.0
1540,9800,1.0,3,7,330306.0
1770,9000,2.25,4,8,546827.0
1980,9200,2.25,3,8,426565.0
1870,9540,2.25,3,8,510594.0
2230,9600,2.25,5,8,516026.0
1360,1054,2.25,3,8,301898.0
1560,7781,2.0,4,7,475295.0
730,7761,1.0,2,6,305878.0
960,7574,1.0,2,7,382022.0
1060,7930,1.75,3,7,401965.0
1660,7967,2.0,3,7,378742.0
1060,8097,1.0,3,7,412941.0
1230,4800,2.0,2,7,422514.0
2050,7200,1.0,5,7,587218.0
2050,7200,1.0,5,7,525753.0
2270,7200,2.75,5,7,481805.0
810,7200,1.0,3,7,421604.0
700,4745,1.0,2,6,406868.0
1110,6800,1.0,2,7,402258.0
3040,9299,2.25,4,8,515581.0
1300,6575,1.0,2,7,468181.0
930,6591,1.0,1,7,399763.0
1660,6582,1.0,3,7,501691.0
1540,6549,1.5,2,7,472474.0
880,6561,1.0,2,7,323962.0
930,9816,1.0,3,7,368300.0
2160,8114,2.25,3,8,454156.0
1700,11118,1.5,3,7,276391.0
1810,13000,2.5,4,8,351749.0
2640,11933,2.5,4,7,303758.0
1640,9291,2.5,3,7,297047.0
890,995,1.5,2,7,260299.0
1630,1677,3.25,3,8,415699.0
1220,1086,1.5,3,8,335913.0
1220,1075,1.5,3,8,321263.0
1520,3844,1.75,4,7,458972.0
1030,4132,1.75,3,7,308976.0
960,2108,1.5,2,8,291563.0
960,2108,1.5,2,8,304099.0
1160,6726,1.0,3,7,370518.0
1010,3844,1.0,2,7,427517.0
1920,3844,1.75,4,7,426439.0
1170,1638,2.5,2,8,375172.0
1080,1407,2.5,2,8,347845.0
1880,3396,2.0,3,7,416061.0
900,3844,1.0,1,6,425907.0
1100,3844,2.0,2,6,240082.0
1020,4133,1.0,2,6,398689.0
1380,1225,3.25,3,7,344741.0
1380,1225,3.25,3,7,357860.0
900,3844,1.75,2,7,367778.0
1570,3844,1.5,3,7,588650.0
1760,3844,2.25,3,7,434987.0
1090,4901,1.0,3,6,306639.0
1240,3844,1.0,2,7,419649.0
840,4342,1.0,2,6,412821.0
1460,3762,2.5,3,7,397352.0
1460,3844,2.0,4,7,342054.0
1100,3953,1.0,2,7,411804.0
900,6572,1.0,2,6,250980.0
830,6350,1.0,2,5,238908.0
990,5080,1.0,2,6,247719.0
760,5240,1.0,2,6,205140.0
1040,13100,1.0,2,6,309616.0
910,5240,1.0,2,5,210885.0
720,5040,1.0,2,4,201138.0
1200,5080,1.75,3,5,280535.0
740,5080,1.0,2,5,181856.0
1640,5080,1.0,4,6,211911.0
1640,5080,1.0,4,6,180121.0
860,5080,1.0,2,7,255928.0
1310,4794,1.75,3,7,301693.0
1290,4811,1.75,3,7,302089.0
2090,6359,1.5,3,6,288191.0
1330,5080,2.0,3,7,297967.0
2730,4545,2.5,4,7,383060.0
2730,4545,2.5,4,7,384107.0
2730,4545,2.5,4,7,391241.0
2800,4589,2.5,4,7,392857.0
2730,4590,2.5,4,7,374798.0
2730,4590,2.5,4,7,389649.0
2230,4541,2.5,4,7,303171.0
3020,6930,2.5,3,7,448330.0
3130,5999,2.5,4,7,331576.0
3130,5999,2.5,4,7,377221.0
3130,5997,2.75,4,7,352081.0
3130,5997,2.75,4,7,398474.0
3130,6312,2.5,5,7,416720.0
3020,6196,2.5,4,7,420382.0
2730,7282,2.5,4,7,339197.0
2730,7282,2.5,4,7,310666.0
3130,5153,2.5,4,7,408462.0
2620,4560,1.5,3,8,729218.0
1510,1245,3.25,3,7,341783.0
1510,1448,2.25,3,7,340737.0
1510,1261,2.25,3,7,338213.0
1510,1261,2.25,3,7,379449.0
1450,1097,3.25,3,7,336495.0
1230,7560,1.0,2,7,341287.0
710,6800,1.0,1,6,326400.0
720,6800,1.0,2,5,326529.0
1150,4681,1.0,3,7,354562.0
2120,5020,3.0,5,7,475126.0
1030,6700,1.75,3,7,349699.0
1900,5001,2.5,4,8,521849.0
3020,25120,2.75,5,8,976787.0
3020,25120,2.75,5,8,868106.0
1060,16400,1.0,3,6,278740.0
1980,19305,1.5,3,7,335462.0
1520,12246,1.75,3,6,283669.0
1250,18616,1.0,3,6,284023.0
2630,43560,2.5,3,10,750345.0
1970,16008,2.75,4,7,441227.0
2520,9324,2.75,6,7,470911.0
2060,8308,2.5,4,7,389860.0
3990,5267,3.5,4,10,1000324.0
3450,7832,3.5,4,10,1036429.0
2500,7378,2.75,3,7,628159.0
1340,9352,1.75,3,6,347996.0
1520,7483,1.0,3,7,329604.0
1780,7330,1.75,3,7,403723.0
1050,8220,1.0,2,6,309841.0
1000,8800,1.0,3,7,311880.0
2050,8580,2.0,3,7,401311.0
770,8612,1.0,2,6,282300.0
1950,11831,1.0,3,7,363424.0
1190,7877,2.0,4,7,346387.0
2140,7213,1.75,5,7,390145.0
1150,6071,1.0,3,7,345476.0
1090,8280,1.5,2,6,334058.0
2700,8515,1.75,4,7,429238.0
2120,8384,1.5,3,7,373346.0
2260,7560,1.0,4,7,377373.0
1520,9261,2.0,4,7,332871.0
3500,10585,2.75,3,9,723324.0
2990,3300,2.25,3,9,847911.0
4070,3825,3.25,5,10,2378431.0
5480,10800,4.75,6,10,2258600.0
5300,10800,5.5,5,12,3974948.0
3200,3600,2.5,4,9,1286014.0
2490,3600,3.0,3,9,884409.0
1940,17940,2.5,5,7,646387.0
3330,21750,2.5,4,8,954921.0
1760,11011,2.25,3,7,374602.0
1950,11029,2.75,4,7,403853.0
2130,4496,2.5,4,7,361117.0
2130,5859,2.5,3,7,391691.0
1830,4997,2.5,3,7,346812.0
2304,4998,2.5,4,7,382726.0
2488,4883,2.5,4,7,437944.0
3256,8627,2.5,4,7,417763.0
2488,4449,2.5,4,7,356831.0
2488,4449,2.5,4,7,389801.0
3218,4807,2.5,6,7,392191.0
2294,4365,2.5,4,7,410254.0
3697,5110,3.5,6,7,419004.0
2452,4650,2.5,4,7,383815.0
1841,3870,2.5,3,7,368959.0
2652,4900,2.5,4,7,398276.0
1516,3960,2.5,3,7,347509.0
2194,3892,2.5,4,7,372326.0
1770,3960,2.5,3,7,355720.0
2843,5775,2.5,3,7,471159.0
1984,5000,2.5,3,7,366471.0
1984,5000,2.5,3,7,303623.0
2007,5263,2.5,3,7,378986.0
2440,5000,2.5,4,7,454536.0
3620,5000,2.5,4,7,453975.0
2632,4954,2.5,4,7,394877.0
2632,4954,2.5,4,7,321400.0
2440,4875,2.5,4,7,380637.0
2446,5210,3.5,4,7,414588.0
3253,8016,2.5,4,7,456425.0
2446,5184,2.5,4,7,391413.0
1785,5000,2.5,3,7,344996.0
1785,5000,2.5,3,7,267815.0
2341,5000,2.5,3,7,375145.0
3597,4972,2.5,5,7,435351.0
3193,7709,2.5,4,7,401048.0
3597,5531,3.5,6,7,445591.0
3253,5865,3.25,4,7,442104.0
3597,5041,3.5,5,7,429687.0
3597,5729,3.5,4,7,538081.0
2663,5000,2.5,3,7,379546.0
2883,5678,3.5,5,7,419662.0
2341,4999,3.0,4,7,373396.0
2161,5044,2.5,4,7,424584.0
1980,5000,3.0,4,7,366492.0
3597,5403,4.5,5,7,453775.0
3620,7149,2.5,4,7,438550.0
2446,5000,2.5,4,7,394215.0
3597,5523,0.0,0,7,467656.0
2374,5159,2.5,4,7,408834.0
3504,6000,2.5,4,7,445309.0
3597,5723,2.5,3,7,459501.0
3290,7803,3.5,3,9,750559.0
720,5820,1.0,2,6,320304.0
1740,7500,1.75,3,7,423675.0
3070,10801,2.5,4,7,821341.0
1700,9600,2.25,3,7,356227.0
1970,7200,2.5,3,7,386397.0
1380,5464,1.0,3,7,319620.0
980,7472,1.0,3,6,289839.0
1640,8529,1.75,3,7,356190.0
1530,16309,2.25,4,7,680962.0
2310,11553,2.5,3,9,766663.0
3150,11162,2.5,4,9,743592.0
3460,9608,2.75,4,9,812279.0
2720,8058,2.5,3,9,702807.0
1520,7646,2.0,3,7,399059.0
2020,7204,2.75,5,7,505796.0
1560,8976,1.75,3,7,359407.0
4460,15000,3.0,5,10,869991.0
2800,8082,2.0,3,7,472474.0
1710,8460,1.75,3,7,379350.0
2190,7550,2.75,3,8,452315.0
2830,8625,1.5,7,8,442153.0
2860,5600,2.5,3,9,722750.0
3120,7074,2.5,4,9,749089.0
3120,7074,2.5,4,9,739019.0
3090,6761,2.5,4,9,727185.0
2920,5760,2.5,4,9,802751.0
1710,16650,1.75,3,7,378673.0
1080,9660,1.0,3,6,280387.0
1840,46609,1.0,4,7,624448.0
1480,13306,1.0,4,7,338266.0
1060,11232,1.0,2,7,255837.0
2100,18002,1.0,3,7,335721.0
1750,31363,1.5,3,7,393791.0
3890,27311,2.5,5,10,1868557.0
1650,7810,2.25,3,8,544160.0
1560,8960,2.5,3,7,636610.0
1730,9100,2.0,3,7,508649.0
2490,9714,2.75,4,8,576108.0
2090,4196,2.5,4,8,607373.0
3160,4270,2.5,3,8,654385.0
3160,7398,2.5,3,8,700697.0
2640,6557,2.5,4,8,600489.0
2670,10235,2.75,4,8,592040.0
2550,9271,2.75,4,8,608708.0
1460,7518,1.75,3,7,435517.0
1920,8223,2.25,3,7,503828.0
1760,8456,2.0,3,7,466548.0
1540,8011,2.0,3,7,415459.0
1570,6565,2.25,3,7,444828.0
1690,5763,2.75,3,7,428923.0
1820,8050,1.75,3,7,433554.0
2660,7957,2.25,4,8,481389.0
1980,7623,1.75,3,7,448222.0
1540,7150,1.75,3,7,408828.0
2480,12614,2.25,5,8,490667.0
2480,12614,2.25,5,8,479392.0
1980,10800,1.75,4,8,551869.0
900,3507,1.0,3,7,307001.0
2190,8010,1.75,4,8,527738.0
1410,5060,1.0,3,7,361582.0
1700,7590,2.75,2,7,440662.0
2040,8855,2.0,3,7,454545.0
2450,9488,2.0,5,7,500640.0
2030,7334,1.75,3,7,471970.0
1590,1007,2.5,3,8,376711.0
1600,1319,2.5,3,8,376449.0
1280,1357,2.25,2,8,334865.0
1280,1357,2.25,2,8,355435.0
1050,1029,2.25,2,7,297825.0
850,920,2.25,2,8,280856.0
1330,1246,2.5,3,7,368281.0
1330,1200,2.5,3,7,375811.0
1330,1200,2.5,3,7,335390.0
1320,1030,2.25,2,7,333969.0
1320,1034,2.25,2,7,325573.0
1140,5046,1.75,2,7,338029.0
1070,4980,1.0,3,6,384258.0
760,4980,1.0,1,6,378391.0
1240,5000,2.0,3,6,376657.0
780,4980,1.0,2,6,371824.0
1450,5182,1.75,3,7,355490.0
2000,4980,1.5,3,7,484696.0
2070,8636,1.0,4,7,428625.0
770,8636,1.0,2,6,130762.0
1060,8636,1.5,3,6,268913.0
1010,8382,1.0,2,7,325535.0
1460,8382,1.0,2,6,222066.0
1590,8382,1.0,2,7,397548.0
1150,8382,1.0,3,6,128740.0
400,8573,1.0,1,4,178361.0
810,8382,1.0,3,5,199344.0
1830,10526,2.5,3,7,430454.0
1640,8061,2.0,2,7,329369.0
2050,8382,2.5,4,7,421770.0
2740,8336,2.5,4,9,481623.0
1640,7046,2.5,3,7,321877.0
1640,7046,2.5,3,7,304616.0
1430,10850,2.0,3,7,281468.0
1430,10850,2.0,3,7,252407.0
1490,8010,2.5,3,7,308425.0
1790,8005,2.5,3,7,262762.0
1990,12970,2.5,3,7,291379.0
2340,3107,3.5,4,9,734230.0
1180,4000,1.75,2,8,701935.0
2290,5089,2.5,3,9,615849.0
2290,4203,2.5,3,9,580115.0
2120,4192,2.25,3,9,525262.0
2120,5242,2.25,3,9,627105.0
2089,5082,2.5,2,9,557023.0
1951,3456,2.25,2,9,632655.0
3500,5000,4.0,5,9,952285.0
3390,3742,2.75,4,9,1595840.0
1790,5600,1.75,3,8,1126570.0
2830,3769,2.0,4,9,1060743.0
2830,3769,2.0,4,9,986720.0
1510,5000,1.5,3,7,707755.0
1210,7200,1.0,3,7,377373.0
1990,7781,1.75,4,7,435410.0
2290,8100,2.75,2,7,550484.0
3810,9792,3.5,4,9,864636.0
1010,8640,1.0,3,7,369254.0
1200,8100,1.0,3,7,404202.0
900,8100,1.0,2,7,363205.0
960,8100,1.0,3,7,305942.0
960,8100,1.0,3,7,334199.0
1890,8100,1.75,3,7,426406.0
1280,8100,1.75,3,7,400255.0
2340,13380,1.5,2,7,506467.0
1260,6550,1.5,3,7,449419.0
2158,6550,3.25,3,9,828012.0
2130,8412,2.0,5,7,450007.0
2130,8412,2.0,5,7,353673.0
1760,5307,2.0,4,7,592383.0
1700,5280,1.75,3,7,666511.0
1220,3900,1.0,3,7,411908.0
1330,9225,1.5,3,7,335738.0
1420,8308,1.5,3,7,651228.0
1560,9216,2.0,3,8,896256.0
1560,9216,2.0,3,8,904084.0
1880,9260,2.25,3,7,923888.0
3655,8706,2.5,4,10,960706.0
2940,5715,3.5,4,10,895592.0
3170,8410,3.25,4,10,886864.0
3000,8262,2.5,4,10,882251.0
3280,6181,3.5,4,10,873743.0
3110,6949,3.25,4,10,905123.0
3730,6921,3.75,4,10,934279.0
2770,8049,3.5,4,9,901730.0
3410,6972,3.25,4,10,962505.0
3330,8897,2.5,5,10,998547.0
1170,3360,1.0,2,7,454423.0
2880,7560,3.0,6,7,566245.0
1560,2329,3.25,2,7,457092.0
1960,5008,2.0,4,6,461119.0
1820,1991,3.5,3,8,537098.0
870,5750,1.0,2,7,419873.0
1400,6900,1.75,3,7,518692.0
2030,9600,1.75,4,7,333852.0
2030,9600,1.75,4,7,352140.0
1120,780,2.0,2,8,428243.0
1240,3600,1.75,3,7,657254.0
1200,2016,2.0,3,7,638205.0
1780,4520,1.75,2,7,662456.0
1780,4520,1.75,2,7,717214.0
1960,4520,2.0,4,8,682746.0
1560,2198,3.5,3,8,610457.0
1560,2198,3.5,3,8,604254.0
1450,1467,3.5,3,8,523883.0
1450,1465,3.5,3,8,538947.0
1560,2356,1.75,3,7,501489.0
2860,11667,3.25,3,8,1122041.0
2200,2583,2.0,5,7,517821.0
3520,6662,3.5,4,10,1376210.0
2340,9492,1.75,3,8,592835.0
1510,6807,1.0,2,7,375042.0
1620,6281,1.75,3,7,463518.0
900,6269,1.0,2,7,405757.0
1940,6263,2.0,3,7,457369.0
1250,6271,1.75,4,7,406919.0
1190,1149,2.25,3,8,396405.0
2400,5750,1.75,3,7,508140.0
2140,6250,2.75,4,7,475290.0
2140,6250,2.75,4,7,570231.0
2160,6250,2.0,3,7,508623.0
3000,5750,1.5,3,9,1060875.0
1820,7695,2.5,2,8,607717.0
1370,7697,1.5,3,7,376374.0
1230,7946,2.0,2,7,382951.0
1260,7800,1.0,3,7,234839.0
1720,1777,2.5,4,8,442355.0
1720,1777,2.5,4,8,374823.0
1160,7912,1.0,3,7,299679.0
910,7617,1.0,2,6,346843.0
910,7617,1.0,2,6,253462.0
1520,7774,1.0,2,7,402063.0
1170,6757,1.0,5,6,420898.0
760,6796,1.0,2,6,328918.0
1930,6826,2.75,3,6,334222.0
1920,6826,2.25,3,7,486902.0
1950,6093,2.0,3,7,450018.0
1350,7085,1.0,3,7,380852.0
1500,7085,1.75,3,6,416100.0
1040,9699,1.0,2,7,349346.0
1080,6856,1.0,2,6,381316.0
1300,5000,1.75,3,7,373584.0
980,6696,1.0,3,7,403233.0
830,4812,1.0,2,6,327451.0
1020,7504,1.0,2,6,403973.0
890,7976,1.0,2,6,335802.0
2830,8691,3.75,5,8,719195.0
1590,7387,1.0,2,7,444622.0
2330,6475,2.0,4,8,256967.0
2330,6475,2.0,4,8,558026.0
980,6600,1.0,3,7,344054.0
860,5001,1.0,2,6,341531.0
1150,5001,1.0,3,7,412260.0
1300,4283,2.0,3,7,377576.0
2260,6726,2.5,3,8,552180.0
740,7535,1.0,2,6,309118.0
930,7960,1.0,2,6,352656.0
1890,6000,1.75,4,6,392149.0
890,6910,1.0,2,6,297825.0
890,5000,1.0,2,7,322410.0
2100,7638,2.75,4,7,541115.0
900,2326,1.0,2,8,651139.0
1830,1806,3.25,3,8,669959.0
1340,6231,1.75,3,8,432448.0
1340,6231,1.75,3,8,575124.0
1670,6414,2.25,3,8,528254.0
2380,8035,2.5,3,8,637817.0
1670,7430,1.75,3,8,531958.0
3250,10464,2.5,3,10,878155.0
3760,12978,2.5,6,9,878206.0
2040,7345,2.75,4,8,565617.0
2380,8600,2.5,4,8,497832.0
2990,7700,2.5,4,8,499940.0
1270,6250,1.0,3,7,420382.0
2060,7000,1.75,4,7,620311.0
2040,8539,2.25,3,8,358113.0
1410,7211,1.75,3,8,317291.0
2430,5791,2.5,5,8,488310.0
2630,3886,3.25,4,8,427214.0
2870,3692,3.5,4,8,494981.0
2870,3653,3.5,3,8,550119.0
2000,4472,2.5,3,8,419620.0
1300,8019,1.5,3,7,237219.0
1330,7600,1.5,3,7,280810.0
1330,7600,1.5,3,7,290066.0
2310,10712,2.5,3,8,618145.0
2280,7696,2.5,3,8,623721.0
2250,11632,2.5,3,8,613190.0
2360,11425,2.75,4,8,589282.0
3100,18244,3.25,4,8,680904.0
2850,25993,2.5,4,9,677647.0
2010,14647,2.5,3,8,557975.0
2740,12439,2.5,4,9,646284.0
2350,6842,2.5,3,9,707689.0
2320,7593,2.5,3,9,644416.0
3060,20322,3.5,4,9,695000.0
2530,9439,2.5,3,9,743763.0
2710,14624,3.0,5,9,608842.0
2380,19860,2.5,3,8,688105.0
2380,19860,2.5,3,8,581778.0
2380,19860,2.5,3,8,667246.0
2440,39709,2.5,4,8,519316.0
2640,25038,2.5,4,8,696050.0
2450,15542,2.5,4,8,572479.0
800,5000,1.0,2,7,437143.0
900,6000,1.0,2,7,488247.0
1760,6000,1.75,3,7,619333.0
1680,5000,2.0,4,7,538838.0
3640,6000,2.5,5,9,361820.0
2770,6000,2.5,5,9,1068502.0
2000,6000,1.75,3,7,630260.0
1750,7026,2.25,3,7,465886.0
1570,5475,2.25,3,7,466120.0
1930,5154,2.75,4,8,574215.0
1860,5301,2.5,4,8,526209.0
1360,2952,2.5,3,7,381698.0
2000,5161,2.5,3,7,429116.0
2360,5660,2.5,3,7,506999.0
2360,5660,2.5,3,7,458497.0
1460,15191,1.75,3,7,500566.0
3240,9115,2.75,4,9,473882.0
1040,8075,1.0,3,7,384031.0
2620,12240,2.5,2,7,483787.0
1200,6480,1.75,3,6,422422.0
1720,8900,1.75,3,9,905523.0
1830,9610,2.0,4,7,467139.0
1810,13361,1.75,3,7,553121.0
3120,15099,2.75,5,7,435846.0
1620,10276,2.5,3,7,362943.0
1880,9750,2.5,4,8,521713.0
2990,7420,2.75,5,8,551950.0
2090,8041,2.5,4,8,464160.0
1930,10460,2.5,3,8,463108.0
3060,8981,3.0,5,8,526222.0
2100,7257,2.5,4,8,494921.0
1870,8258,2.5,4,8,425587.0
1850,9136,2.5,4,8,455298.0
1850,9136,2.5,4,8,372139.0
1040,7980,1.0,3,7,304184.0
860,7862,1.0,2,6,233651.0
2440,6938,1.0,3,8,504270.0
720,9000,1.0,2,6,384551.0
2460,6880,1.5,3,7,441725.0
800,8914,1.0,2,7,329353.0
2470,8613,2.0,3,7,477458.0
2400,9649,3.0,5,8,496685.0
1010,7248,1.0,2,7,353166.0
1010,7248,1.0,2,7,425511.0
830,8820,1.0,2,7,340130.0
1710,9321,1.75,3,7,430860.0
1430,7232,1.5,4,7,365551.0
